Ensembl_ID,GeneSymbol,Description,EntrezID,Biotype,Human_Ensembl_ID,Human_GeneSymbol,Human_Entrez_ID,Tibia_activity,Tibia_mean_FPKM,Femur_activity,Femur_mean_FPKM,Humerus_activity,Humerus_mean_FPKM,Active_tissue_number,InVitro_active_osteocytes,LaserCaptured_active_osteocytes,CollagenaseDigested_active_osteocytes,Female4_activity,Female4_mean_FPKM,Female10_activity,Female10_mean_FPKM,Female16_activity,Female16_mean_FPKM,Female26_activity,Female26_mean_FPKM,Male4_activity,Male4_mean_FPKM,Male10_activity,Male10_mean_FPKM,Male16_activity,Male16_mean_FPKM,Male26_activity,Male26_mean_FPKM,Skeletal_maturation_cluster,Skeletal_maturation_cluster_corr,Skeletal_maturation_cluster_corr_pval,Osteocyte_activity,Osteocyte_mean_FPKM,Osteocyte_marrow_activity,Osteocyte_marrow_mean_FPKM,LFC,LFC_CI_Upper,LFC_CI_Lower,Above_threshold,Ayturk_muscle,Ayturk_marrow,Ayturk_blood,Ayturk_contaminant,Osteocyte_transcriptome,Osteocyte_transcriptome_signature,Total_gene_universe,Osteocyte_Tau,Skeletal_GO_Term,Skeletal_MP_Term,Skeletal_annotation,IDGSW3_Day3_mean_CPM,IDGSW3_Day14_mean_CPM,IDGSW3_Day35_mean_CPM,IDGSW3_cluster,OBCD_phenotype
ENSMUSG00000021253,Tgfb3,"transforming growth factor, beta 3 [Source:MGI Symbol;Acc:MGI:98727]",21809,protein_coding,ENSG00000119699,TGFB3,7043,8,21.98,8,15.97875,8,22.5125,10,TRUE,TRUE,TRUE,5,28.786,5,31.006,5,33.206,5,30.47,5,31.474,5,29.532,5,23.056,5,30.548,black,0.7517013,2.27E-08,5,26.712,5,1.844,3.903715,4.2672,3.54023,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.562,"GO:0030501, GO:0043932, GO:0060364",TRUE,TRUE,2592.67,3670.33,1486.33,Maturation,FALSE
ENSMUSG00000062760,1810041L15Rik,RIKEN cDNA 1810041L15 gene [Source:MGI Symbol;Acc:MGI:1919551],72301,protein_coding,ENSG00000138944,SHISAL1,85352,7,1.965,3,0.72125,8,3.55125,5,TRUE,FALSE,FALSE,5,4.234,5,4.92,5,2.758,5,2.582,5,5.27,5,4.04,5,2.978,5,6.906,pink,0.7515824,2.28E-08,5,2.58,0,0.164,4.476894,6.124963,2.828825,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.199,NA,FALSE,FALSE,1.67,274,50.67,Maturation,FALSE
ENSMUSG00000029851,Fam115c,"family with sequence similarity 115, member C [Source:MGI Symbol;Acc:MGI:2385258]",232748,protein_coding,ENSG00000283528,TCAF2C,NA,8,1.3175,8,1.24625,8,1.39,8,TRUE,FALSE,FALSE,5,2.124,5,1.988,5,1.322,5,1.37,5,2.098,5,1.778,5,1.602,5,1.274,black,0.7516239,2.28E-08,5,1.474,1,0.286,2.207083,2.735644,1.678521,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.169,NA,FALSE,FALSE,328.67,301,102,Early expression,FALSE
ENSMUSG00000079022,Col22a1,"collagen, type XXII, alpha 1 [Source:MGI Symbol;Acc:MGI:1916950]",69700,protein_coding,NA,NA,NA,8,77.78875,8,70.03,8,66.8725,3,TRUE,TRUE,TRUE,5,75.89,5,73.27,5,66.144,5,61.96,5,74.234,5,63.032,5,58.642,5,39.87,brown,0.7500289,2.53E-08,5,57.026,5,5.032,3.559022,4.078395,3.03965,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.967,NA,FALSE,FALSE,4,37.67,519.33,Maturation,FALSE
ENSMUSG00000044338,Aplnr,apelin receptor [Source:MGI Symbol;Acc:MGI:1346086],23796,protein_coding,ENSG00000134817,APLNR,187,8,8.34875,8,6.95125,8,6.29375,9,FALSE,FALSE,TRUE,5,14.466,5,8.074,5,10.432,5,9.91,5,16.388,5,8.15,5,6.346,5,8.24,brown,0.74986,2.56E-08,5,6.61,5,1.348,2.34569,2.988678,1.702702,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.4,NA,FALSE,FALSE,0,6.33,0.67,Maturation,FALSE
ENSMUSG00000044646,Zbtb7c,zinc finger and BTB domain containing 7C [Source:MGI Symbol;Acc:MGI:2443302],207259,protein_coding,ENSG00000184828,ZBTB7C,201501,8,18.9125,8,16.76125,8,17.8,6,TRUE,FALSE,FALSE,5,18.216,5,18.22,5,17.882,5,15.016,5,18.012,5,16.078,5,14.91,5,14.58,brown,0.749671,2.59E-08,5,19.702,5,1.284,3.954496,4.402127,3.506865,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.929,NA,FALSE,FALSE,372.33,360,564.67,Maturation,FALSE
ENSMUSG00000102319,NA,NA,NA,TEC,NA,NA,NA,8,2.50875,8,1.59875,8,2.28375,0,TRUE,FALSE,FALSE,5,2.776,5,2.926,5,2.086,5,1.742,5,2.872,5,2.762,5,2.522,5,2.776,black,0.7496849,2.59E-08,5,1.654,0,0.182,3.197609,3.942703,2.452515,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,778,252.67,31,Early expression,FALSE
ENSMUSG00000105959,NA,NA,NA,sense_overlapping,NA,NA,NA,8,4.76875,8,4.21,8,4.31625,0,TRUE,FALSE,FALSE,5,4.94,5,4.388,5,3.198,5,2.728,5,4.612,5,2.882,5,3.088,5,2.248,brown,0.749525,2.62E-08,5,5.286,0,0.068,5.22236,6.569253,3.875467,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,14.67,24,2.67,Early expression,FALSE
ENSMUSG00000021950,Anxa8,annexin A8 [Source:MGI Symbol;Acc:MGI:1201374],11752,protein_coding,ENSG00000264230,ANXA8L1,728113,8,5.60875,8,2.61875,8,3.96375,7,TRUE,FALSE,TRUE,5,11.096,5,8.376,5,4.868,5,3.198,5,7.552,5,7.446,5,2.65,5,4.204,black,0.7493576,2.65E-08,5,4.326,0,0.21,4.531095,5.875654,3.186536,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.366,NA,FALSE,FALSE,2304.33,1850,505,Early expression,TRUE
ENSMUSG00000020251,Glt8d2,glycosyltransferase 8 domain containing 2 [Source:MGI Symbol;Acc:MGI:1922032],74782,protein_coding,ENSG00000120820,GLT8D2,83468,8,1.73125,7,1.0375,8,1.81875,9,TRUE,FALSE,FALSE,5,3.28,5,4.36,5,2.502,5,1.48,5,3.49,5,4.08,5,2.398,5,3.242,black,0.7492957,2.66E-08,5,2.8,1,0.294,3.480882,4.638651,2.323113,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.221,NA,TRUE,TRUE,1138.33,869,669,Early expression,FALSE
ENSMUSG00000000567,Sox9,SRY (sex determining region Y)-box 9 [Source:MGI Symbol;Acc:MGI:98371],20682,protein_coding,ENSG00000125398,SOX9,6662,8,2.4825,8,2.07875,8,2.6175,6,TRUE,FALSE,FALSE,5,2.848,5,1.986,5,1.64,5,0.76,5,2.842,5,2.722,5,2.246,5,2.344,black,0.748960156,2.72E-08,5,3.382,0,0.212,3.894051855,4.826165988,2.961937721,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.345,"GO:0001501, GO:0001502, GO:0001503, GO:0002062, GO:0002063, GO:0003413, GO:0003415, GO:0030279, GO:0030502, GO:0032331, GO:0032332, GO:0051216, GO:0060174, GO:0060350, GO:0061036",TRUE,TRUE,830.33,441,194.67,Early expression,FALSE
ENSMUSG00000034435,Tmem30b,transmembrane protein 30B [Source:MGI Symbol;Acc:MGI:2442082],238257,protein_coding,ENSG00000182107,TMEM30B,161291,8,2.62,8,1.8425,8,2.63375,3,TRUE,FALSE,TRUE,5,2.838,5,3.44,5,3.592,5,3.12,5,2.588,5,3.41,5,2.63,5,3.692,pink,0.7483702,2.83E-08,5,2.604,0,0.226,3.476358,4.091715,2.861001,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.274,NA,FALSE,FALSE,47,68,36.67,Maturation,FALSE
ENSMUSG00000097462,9530026P05Rik,RIKEN cDNA 9530026P05 gene [Source:MGI Symbol;Acc:MGI:1924659],NA,lincRNA,NA,NA,NA,8,4.29625,8,3.57875,8,5.4,11,TRUE,FALSE,FALSE,5,2.348,5,3.752,5,3.344,5,5.138,4,1.1,5,4.518,5,4.796,5,5.752,purple,0.7480543,2.89E-08,5,4.234,3,0.614,2.939376,3.618058,2.260695,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.611,NA,FALSE,FALSE,36,95.33,87.67,Maturation,FALSE
ENSMUSG00000074793,Hspa12b,heat shock protein 12B [Source:MGI Symbol;Acc:MGI:1919880],72630,protein_coding,ENSG00000132622,HSPA12B,116835,8,7.65875,8,6.24125,8,7.4675,11,TRUE,FALSE,FALSE,5,8.866,5,9.29,5,9.07,5,7.876,5,7.93,5,11.21,5,11.942,5,12.688,grey,0.7478853,2.92E-08,5,10.304,5,1.37,2.80392,3.439745,2.168095,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.326,NA,FALSE,FALSE,98,575,199.33,Maturation,FALSE
ENSMUSG00000031538,Plat,"plasminogen activator, tissue [Source:MGI Symbol;Acc:MGI:97610]",18791,protein_coding,ENSG00000104368,PLAT,5327,8,6.8,8,3.0225,8,5.445,11,TRUE,FALSE,TRUE,5,11.358,5,7.814,5,6.514,5,5.206,5,11.18,5,6.456,5,4.31,5,7.106,black,0.7477109,2.95E-08,5,4.768,0,0.192,4.508405,5.412229,3.60458,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.177,NA,FALSE,FALSE,2890.33,7360,1531,Maturation,FALSE
ENSMUSG00000055799,Tcf7l1,"transcription factor 7 like 1 (T cell specific, HMG box) [Source:MGI Symbol;Acc:MGI:1202876]",21415,protein_coding,ENSG00000152284,TCF7L1,83439,8,14.33625,8,12.00125,8,12.3125,12,TRUE,FALSE,TRUE,5,11.3,5,10.68,5,10.462,5,10.078,5,10.222,5,12.646,5,11.368,5,11.566,black,0.7477069,2.95E-08,5,13.622,5,3.14,2.155483,2.512901,1.798066,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.485,NA,FALSE,FALSE,141,127,68,Early expression,FALSE
ENSMUSG00000025104,Hdgfrp3,"hepatoma-derived growth factor, related protein 3 [Source:MGI Symbol;Acc:MGI:1352760]",29877,protein_coding,ENSG00000166503,HDGFL3,50810,8,6.07375,8,4.97,8,6.29,10,TRUE,TRUE,TRUE,5,5.398,5,6.75,5,6.308,5,5.69,5,5.118,5,7.116,5,6.768,5,6.9,pink,0.7476401,2.97E-08,5,5.776,5,1.234,2.141447,2.48166,1.801234,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.366,NA,FALSE,FALSE,3444.33,3646.33,775.67,Early expression,FALSE
ENSMUSG00000050666,Vstm4,V-set and transmembrane domain containing 4 [Source:MGI Symbol;Acc:MGI:2444633],320736,protein_coding,ENSG00000165633,VSTM4,196740,8,19.1125,8,17.7525,8,16.775,10,TRUE,FALSE,TRUE,5,15.91,5,16.928,5,13.508,5,12.096,5,15.102,5,14.386,5,11.31,5,10.306,brown,0.7475437,2.99E-08,5,14.502,5,3.368,2.180447,2.574117,1.786777,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.607,NA,FALSE,FALSE,1,9.67,84.33,Maturation,FALSE
ENSMUSG00000087022,9130024F11Rik,RIKEN cDNA 9130024F11 gene [Source:MGI Symbol;Acc:MGI:1926150],NA,processed_transcript,NA,NA,NA,8,12.22375,8,11.19125,8,10.465,2,TRUE,FALSE,TRUE,5,14.962,5,11.802,5,11.356,5,12.53,5,10.476,5,9.2,5,10.036,5,8.886,brown,0.747399,3.01E-08,5,13.326,3,0.756,3.849796,4.557495,3.142097,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.986,NA,FALSE,FALSE,78,67.33,428.67,Maturation,FALSE
ENSMUSG00000044164,Rnf182,ring finger protein 182 [Source:MGI Symbol;Acc:MGI:3045355],328234,protein_coding,ENSG00000180537,RNF182,221687,8,2.58375,8,2.03375,8,2.14625,4,TRUE,FALSE,TRUE,5,3.224,5,3,5,3.298,5,2.124,5,3.452,5,2.944,5,1.91,5,1.192,brown,0.7457803,3.35E-08,5,3.034,0,0.248,3.186736,4.069664,2.303808,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.258,NA,FALSE,FALSE,0,0.67,5,Maturation,FALSE
ENSMUSG00000031788,Kifc3,kinesin family member C3 [Source:MGI Symbol;Acc:MGI:109202],16582,protein_coding,ENSG00000140859,KIFC3,3801,8,9.9725,8,9.755,8,9.79125,12,TRUE,FALSE,TRUE,5,10.372,5,10.984,5,10.778,5,9.18,5,10.394,5,10.342,5,9.894,5,8.686,black,0.7448302,3.56E-08,5,12.234,5,2.284,2.402268,2.754226,2.050311,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.229,NA,FALSE,FALSE,409.33,635.67,487.33,Maturation,FALSE
ENSMUSG00000097767,NA,NA,NA,lincRNA,NA,NA,NA,8,1.65875,5,0.7325,8,1.5875,3,TRUE,FALSE,FALSE,5,2.502,5,2.588,5,3.66,4,1.222,5,2.226,5,2.432,5,1.054,5,3.748,black,0.7445967,3.62E-08,5,1.688,1,0.222,4.743097,5.594069,3.892125,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.009,NA,FALSE,FALSE,6,11.07,225.3,Maturation,FALSE
ENSMUSG00000060798,Intu,inturned planar cell polarity effector homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:2443752],380614,protein_coding,ENSG00000164066,INTU,27152,8,15.59375,8,11.11625,8,13.5325,10,TRUE,FALSE,TRUE,5,8.524,5,14.864,5,11.094,5,7.5,5,6.824,5,15.858,5,13.124,5,17.588,grey,0.7421101,4.25E-08,5,16.624,5,2.142,2.580857,3.021761,2.139953,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.821,GO:0060173,TRUE,TRUE,711.33,445.67,202,Early expression,FALSE
ENSMUSG00000044006,Cilp2,cartilage intermediate layer protein 2 [Source:MGI Symbol;Acc:MGI:1915959],68709,protein_coding,ENSG00000160161,CILP2,148113,8,2.6425,6,1.33375,8,3.6925,1,TRUE,FALSE,FALSE,5,10.464,5,9.912,5,7.03,5,4.848,5,9.912,5,10.452,5,7.542,5,10.798,black,0.7420256,4.27E-08,5,5.88,0,0.168,5.046028,6.421948,3.670108,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,NA,FALSE,FALSE,1.67,4,67.33,Maturation,FALSE
ENSMUSG00000102697,NA,NA,NA,protein_coding,ENSG00000243232,PCDHAC2,56134,8,1.395,8,1.87625,8,1.7125,5,TRUE,FALSE,FALSE,5,2.138,5,2.624,5,2.156,5,1.81,5,2.232,5,2.162,5,1.254,4,0.724,brown,0.7410036,4.56E-08,5,1.742,0,0.202,3.06739,4.144037,1.990743,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.167,NA,FALSE,FALSE,131.55,185.61,72.45,Maturation,FALSE
ENSMUSG00000019874,Fabp7,"fatty acid binding protein 7, brain [Source:MGI Symbol;Acc:MGI:101916]",12140,protein_coding,ENSG00000164434,FABP7,2173,8,1.31625,8,2.065,8,1.7425,6,TRUE,FALSE,TRUE,5,6.04,5,3.236,5,2.78,5,3.41,5,4.5,4,1.754,5,1.364,5,1.606,brown,0.7397972,4.92E-08,5,1.764,0,0,3.932217,4.889734,2.9747,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.116,NA,FALSE,FALSE,17.33,11.33,12.33,Maturation,FALSE
ENSMUSG00000031565,Fgfr1,fibroblast growth factor receptor 1 [Source:MGI Symbol;Acc:MGI:95522],14182,protein_coding,ENSG00000077782,FGFR1,2260,8,210.4975,8,173.2488,8,204.7287,12,TRUE,TRUE,TRUE,5,194.456,5,186.132,5,193.632,5,206.392,5,170.77,5,177.876,5,169.466,5,193.296,black,0.7397121,4.95E-08,5,251.182,5,12.116,4.254341,4.453136,4.055546,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.217,"GO:0002062, GO:0030326",TRUE,TRUE,2250,7960.67,3900.67,Maturation,FALSE
ENSMUSG00000025092,Hspa12a,heat shock protein 12A [Source:MGI Symbol;Acc:MGI:1920692],73442,protein_coding,ENSG00000165868,HSPA12A,259217,8,3.12625,8,1.93625,8,3.00625,11,TRUE,FALSE,FALSE,5,2.382,5,2.71,5,2.14,5,2.04,5,2.13,5,4.56,5,3.57,5,4.352,pink,0.7393783,5.05E-08,5,4.108,5,0.638,2.704429,3.043729,2.36513,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.128,NA,FALSE,FALSE,77.67,358.33,120,Maturation,FALSE
ENSMUSG00000049001,Ndnf,neuron-derived neurotrophic factor [Source:MGI Symbol;Acc:MGI:1915419],68169,protein_coding,ENSG00000173376,NDNF,79625,8,16.5575,8,11.7425,8,10.29625,5,TRUE,FALSE,TRUE,5,10.864,5,14.09,5,9.254,5,7.504,5,11.82,5,15.894,5,9.054,5,9.146,black,0.7383701,5.38E-08,5,14.596,5,1.764,2.65501,3.222045,2.087976,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.715,GO:0019800,FALSE,TRUE,7969,11015.67,7709,Maturation,FALSE
ENSMUSG00000042523,Dnal1,"dynein, axonemal, light chain 1 [Source:MGI Symbol;Acc:MGI:1921462]",105000,protein_coding,ENSG00000119661,DNAL1,83544,8,4.1325,8,2.68125,8,4.0825,11,TRUE,FALSE,TRUE,5,3.208,5,3.752,5,3.47,5,3.256,5,4.038,5,4.882,5,3.892,5,3.988,black,0.7382624,5.42E-08,5,4.318,5,1.15,2.263639,2.684424,1.842853,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.284,NA,FALSE,FALSE,240,374.67,126.67,Maturation,FALSE
ENSMUSG00000049872,Fam26e,"family with sequence similarity 26, member E [Source:MGI Symbol;Acc:MGI:2143897]",103511,protein_coding,ENSG00000178033,CALHM5,254228,8,3.13125,8,1.84375,8,3.2125,8,TRUE,FALSE,FALSE,5,3.106,5,4.642,5,4.512,5,2.568,5,2.776,5,4.886,5,3.41,5,4.826,pink,0.7381624,5.45E-08,5,3.386,1,0.336,3.346588,4.358407,2.334768,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.436,NA,FALSE,FALSE,802.67,618,348.33,Early expression,FALSE
ENSMUSG00000047907,Tshz2,teashirt zinc finger family member 2 [Source:MGI Symbol;Acc:MGI:2153084],NA,protein_coding,ENSG00000182463,TSHZ2,128553,8,9.4475,8,7.965,8,8.62375,12,TRUE,FALSE,TRUE,5,9.544,5,11.024,5,9.866,5,8.204,5,8.434,5,11.24,5,8.494,5,10.812,black,0.7373155,5.75E-08,5,8.44,5,1.616,2.378901,2.740441,2.017362,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.334,NA,FALSE,FALSE,2.33,8.33,0,Maturation,FALSE
ENSMUSG00000017765,Slc12a4,"solute carrier family 12, member 4 [Source:MGI Symbol;Acc:MGI:1309465]",20498,protein_coding,ENSG00000124067,SLC12A4,6560,8,56.775,8,48.6025,8,51.52625,12,TRUE,TRUE,TRUE,5,43.076,5,45.844,5,45.456,5,43.126,5,45.344,5,46.614,5,48.982,5,45.888,black,0.7369565,5.88E-08,5,55.718,5,17.11,1.857074,2.05981,1.654338,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.425,NA,FALSE,FALSE,3844.67,4931.67,2622.33,Maturation,FALSE
ENSMUSG00000053475,Tnfaip6,tumor necrosis factor alpha induced protein 6 [Source:MGI Symbol;Acc:MGI:1195266],21930,protein_coding,ENSG00000123610,TNFAIP6,7130,8,5.52375,8,2.7075,8,4.79625,5,TRUE,FALSE,TRUE,5,6.324,5,4.318,5,4.144,5,3,5,7.836,5,3.948,5,3.688,5,4.716,black,0.7366676,5.99E-08,5,4.798,0,0.326,3.90321,4.677285,3.129134,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.459,NA,FALSE,FALSE,3258.33,2457.67,1007.33,Early expression,FALSE
ENSMUSG00000050288,Fzd2,frizzled homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1888513],57265,protein_coding,ENSG00000180340,FZD2,2535,8,1.28625,8,0.915,8,1.55,8,TRUE,FALSE,TRUE,5,2.714,5,2.48,5,2.554,5,1.866,5,2.838,5,2.444,5,1.662,5,2.756,black,0.7366399,6.00E-08,5,1.688,0,0.144,3.47047,4.326651,2.614288,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.071,NA,FALSE,FALSE,479,1123.63,343.67,Maturation,FALSE
ENSMUSG00000085133,B930095G15Rik,RIKEN cDNA B930095G15 gene [Source:MGI Symbol;Acc:MGI:2443701],NA,sense_intronic,NA,NA,NA,8,3.4275,8,2.8525,8,3.1275,6,TRUE,FALSE,FALSE,5,3.56,5,3.03,5,3.52,5,3.092,5,3.47,5,3.122,5,2.966,5,3.184,black,0.7364923,6.06E-08,5,3.69,3,0.812,2.207383,2.722004,1.692761,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.393,NA,FALSE,FALSE,86.67,87.67,20.33,Early expression,FALSE
ENSMUSG00000032547,Ryk,receptor-like tyrosine kinase [Source:MGI Symbol;Acc:MGI:101766],20187,protein_coding,ENSG00000163785,RYK,6259,8,53.9625,8,45.97,8,50.6075,12,TRUE,FALSE,TRUE,5,44.418,5,45.252,5,52.258,5,50.964,5,44.446,5,40.838,5,38.232,5,43.944,brown,0.7362939,6.13E-08,5,66.074,5,6.55,3.264585,3.550888,2.978281,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.258,GO:0048705,TRUE,TRUE,1609.67,1849,1496.33,Maturation,FALSE
ENSMUSG00000047238,Mageh1,"melanoma antigen, family H, 1 [Source:MGI Symbol;Acc:MGI:1922875]",75625,protein_coding,ENSG00000187601,MAGEH1,28986,8,5.5575,8,5.2725,8,5.1025,12,TRUE,TRUE,TRUE,5,10.618,5,8.49,5,6.584,5,5.204,5,11.338,5,7.654,5,6.27,5,5.03,brown,0.7358128,6.32E-08,5,6.332,4,0.926,2.789501,3.447691,2.131311,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.219,NA,FALSE,FALSE,25.33,66,52,Maturation,FALSE
ENSMUSG00000036995,Asap3,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2684986]",230837,protein_coding,ENSG00000088280,ASAP3,55616,8,1.9525,8,1.27875,8,2.0675,12,TRUE,FALSE,FALSE,5,3.046,5,3.142,5,2.854,5,2.024,5,2.904,5,3.506,5,2.416,5,3.008,black,0.7356451,6.38E-08,5,2.194,0,0.24,3.185758,4.05054,2.320975,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.19,NA,FALSE,FALSE,379,905,166.67,Maturation,FALSE
ENSMUSG00000046447,Camk2n1,calcium/calmodulin-dependent protein kinase II inhibitor 1 [Source:MGI Symbol;Acc:MGI:1913509],66259,protein_coding,ENSG00000162545,CAMK2N1,55450,8,8.6075,8,6.64125,8,7.84875,12,TRUE,FALSE,TRUE,5,6.236,5,7.61,5,7.47,5,7.406,5,4.744,5,7.35,5,7.146,5,8.868,grey,0.7352636,6.54E-08,5,7.334,5,0.996,2.90946,3.243498,2.575422,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.202,NA,FALSE,FALSE,24,321.33,153.33,Maturation,FALSE
ENSMUSG00000002249,Tead3,TEA domain family member 3 [Source:MGI Symbol;Acc:MGI:109241],21678,protein_coding,ENSG00000007866,TEAD3,7005,8,8.29125,8,7.5325,8,7.9575,12,TRUE,FALSE,TRUE,5,7.836,5,7.584,5,8.58,5,8.208,5,6.628,5,9.284,5,8.148,5,10.126,pink,0.734969952,6.66E-08,5,10.408,5,1.234,3.258198305,3.629105999,2.88729061,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.371,NA,FALSE,FALSE,387.33,232,91.33,Early expression,TRUE
ENSMUSG00000102504,NA,NA,NA,TEC,NA,NA,NA,8,1.635,7,0.85875,8,1.6175,4,FALSE,FALSE,FALSE,4,1.072,5,2.444,5,1.928,5,1.648,3,0.696,5,4.038,5,2.708,5,4.814,yellow,0.7349334,6.67E-08,5,2.848,1,0.366,2.94033,3.689763,2.190897,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.179,NA,FALSE,FALSE,0.33,0,0,Maturation,FALSE
ENSMUSG00000006538,Ihh,Indian hedgehog [Source:MGI Symbol;Acc:MGI:96533],16147,protein_coding,ENSG00000163501,IHH,3549,8,1.66875,7,1.18125,8,2.1275,3,TRUE,FALSE,TRUE,2,0.342,4,0.504,5,1.076,5,1.046,1,0.308,4,0.74,5,0.796,5,2.022,purple,0.7346067,6.81E-08,5,1.556,0,0.128,3.357226,4.612823,2.101628,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.23,"GO:0001501, GO:0001503, GO:0001649, GO:0035988, GO:0045453, GO:0051216, GO:0072498, GO:0032332",TRUE,TRUE,1.67,0.33,30,Maturation,FALSE
ENSMUSG00000052276,Ostn,osteocrin [Source:MGI Symbol;Acc:MGI:2677164],239790,protein_coding,ENSG00000188729,OSTN,344901,8,10.96125,7,2.93875,8,5.2125,1,TRUE,FALSE,FALSE,5,10.77,5,12.378,5,9.396,5,4.224,5,11.216,5,11.906,5,8.912,5,13.816,pink,0.7335869,7.25E-08,5,8.358,0,0.234,4.796841,6.241587,3.352094,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.552,"GO:0001503, GO:0003416, GO:0030500, GO:0045668",FALSE,TRUE,8.67,2.33,452,Maturation,FALSE
ENSMUSG00000024427,Spry4,sprouty homolog 4 (Drosophila) [Source:MGI Symbol;Acc:MGI:1345144],24066,protein_coding,ENSG00000187678,SPRY4,81848,8,3.9125,8,3.28875,8,3.8325,12,TRUE,TRUE,TRUE,5,4.668,5,4.358,5,4.784,5,4.23,5,4.712,5,4.466,5,3.958,5,5.012,black,0.7334275,7.32E-08,5,4.536,5,0.78,2.536107,2.817985,2.254229,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.403,NA,FALSE,FALSE,374,1196,228.33,Maturation,FALSE
ENSMUSG00000032649,Colgalt2,collagen beta(1-O)galactosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2138232],269132,protein_coding,ENSG00000198756,COLGALT2,23127,8,1.26,8,1.22,8,1.2825,11,FALSE,FALSE,FALSE,5,2.112,5,2.026,5,1.53,5,1.868,5,2.038,5,2.012,5,1.28,5,1.224,brown,0.7325325,7.74E-08,5,1.328,0,0.082,3.926057,4.624645,3.227469,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.118,NA,FALSE,FALSE,0.67,0.33,1.67,Maturation,FALSE
